IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.76.80.72,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,5.97
8.210.119.11,2053,2053,true,HKG,Asia Pacific,Hong Kong,81,5.97
8.210.101.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,107,5.96
47.242.176.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,5.96
8.222.144.117,2083,2083,true,SIN,Asia Pacific,Singapore,88,5.96
47.236.130.95,2096,2096,true,SIN,Asia Pacific,Singapore,60,5.96
8.219.179.34,8443,8443,true,SIN,Asia Pacific,Singapore,61,5.96
8.219.198.34,443,443,true,SIN,Asia Pacific,Singapore,73,5.96
8.218.181.189,2087,2087,true,HKG,Asia Pacific,Hong Kong,138,5.95
47.237.82.15,2082,2082,false,SIN,Asia Pacific,Singapore,22,5.95
47.236.166.131,2095,2095,false,SIN,Asia Pacific,Singapore,17,5.95
8.218.18.132,2052,2052,false,HKG,Asia Pacific,Hong Kong,75,5.95
47.236.171.205,8443,8443,true,SIN,Asia Pacific,Singapore,92,5.94
8.219.228.193,8080,8080,false,SIN,Asia Pacific,Singapore,26,5.94
8.218.110.180,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,5.94
8.210.250.120,8443,8443,true,HKG,Asia Pacific,Hong Kong,38,5.94
8.219.237.250,2083,2083,true,SIN,Asia Pacific,Singapore,80,5.94
8.219.84.102,2087,2087,true,SIN,Asia Pacific,Singapore,80,5.93
47.236.121.23,2086,2086,false,SIN,Asia Pacific,Singapore,18,5.93
8.219.213.112,2053,2053,true,SIN,Asia Pacific,Singapore,110,5.93
8.219.222.98,2086,2086,false,SIN,Asia Pacific,Singapore,14,5.93
8.219.104.37,2086,2086,false,SIN,Asia Pacific,Singapore,14,5.92
8.219.189.143,2095,2095,false,SIN,Asia Pacific,Singapore,23,5.92
47.236.237.90,8880,8880,false,SIN,Asia Pacific,Singapore,26,5.92
47.236.205.188,2053,2053,true,SIN,Asia Pacific,Singapore,67,5.92
47.243.70.197,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,5.91
47.242.155.183,2096,2096,true,HKG,Asia Pacific,Hong Kong,49,5.91
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,101,5.91
8.218.158.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,5.91
8.219.228.157,2096,2096,true,SIN,Asia Pacific,Singapore,96,5.91
8.222.167.147,2095,2095,false,SIN,Asia Pacific,Singapore,31,5.91
8.217.85.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,90,5.91
47.236.202.91,2083,2083,true,SIN,Asia Pacific,Singapore,80,5.91
47.242.54.157,80,80,false,HKG,Asia Pacific,Hong Kong,71,5.90
8.210.250.120,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,5.90
47.236.180.51,2096,2096,true,SIN,Asia Pacific,Singapore,99,5.90
8.219.78.188,8443,8443,true,SIN,Asia Pacific,Singapore,92,5.90
47.236.118.216,8880,8880,false,SIN,Asia Pacific,Singapore,17,5.90
47.236.121.23,8080,8080,false,SIN,Asia Pacific,Singapore,36,5.90
47.236.205.188,2052,2052,false,SIN,Asia Pacific,Singapore,9,5.90
8.222.221.109,2052,2052,false,SIN,Asia Pacific,Singapore,11,5.89
47.242.232.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,93,5.89
8.218.48.92,2083,2083,true,HKG,Asia Pacific,Hong Kong,98,5.89
47.245.107.174,2083,2083,true,SIN,Asia Pacific,Singapore,64,5.88
8.217.251.62,2087,2087,true,HKG,Asia Pacific,Hong Kong,217,5.88
8.219.11.158,8443,8443,true,SIN,Asia Pacific,Singapore,81,5.88
47.236.7.106,443,443,true,SIN,Asia Pacific,Singapore,108,5.88
47.236.5.223,2087,2087,true,SIN,Asia Pacific,Singapore,66,5.88
47.76.32.108,80,80,false,HKG,Asia Pacific,Hong Kong,58,5.88
8.219.152.195,2082,2082,false,SIN,Asia Pacific,Singapore,10,5.88
47.243.162.49,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,5.87
8.217.149.28,2053,2053,true,HKG,Asia Pacific,Hong Kong,92,5.87
47.76.33.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,5.87
8.219.124.227,80,80,false,SIN,Asia Pacific,Singapore,16,5.87
8.222.144.117,8443,8443,true,SIN,Asia Pacific,Singapore,110,5.87
8.210.250.120,2096,2096,true,HKG,Asia Pacific,Hong Kong,80,5.86
8.219.228.186,2083,2083,true,SIN,Asia Pacific,Singapore,104,5.86
8.210.101.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,79,5.86
8.218.3.12,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,5.86
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,73,5.86
8.217.145.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,5.86
47.236.172.95,2096,2096,true,SIN,Asia Pacific,Singapore,84,5.85
47.236.5.223,8443,8443,true,SIN,Asia Pacific,Singapore,64,5.85
47.236.7.106,2087,2087,true,SIN,Asia Pacific,Singapore,64,5.85
47.236.168.17,8443,8443,true,SIN,Asia Pacific,Singapore,102,5.85
47.237.8.82,8880,8880,false,SIN,Asia Pacific,Singapore,15,5.85
47.236.168.17,8080,8080,false,SIN,Asia Pacific,Singapore,13,5.85
8.222.236.229,2083,2083,true,SIN,Asia Pacific,Singapore,99,5.84
8.219.61.52,2096,2096,true,SIN,Asia Pacific,Singapore,72,5.84
47.76.80.72,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,5.84
8.219.238.145,2052,2052,false,SIN,Asia Pacific,Singapore,18,5.84
8.217.239.116,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,5.84
47.236.172.95,2053,2053,true,SIN,Asia Pacific,Singapore,42,5.84
47.243.161.235,2083,2083,true,HKG,Asia Pacific,Hong Kong,75,5.84
47.236.10.100,8443,8443,true,SIN,Asia Pacific,Singapore,107,5.84
8.219.97.179,2096,2096,true,SIN,Asia Pacific,Singapore,107,5.83
47.236.172.95,2096,2096,true,SIN,Asia Pacific,Singapore,65,5.83
47.76.80.72,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,5.83
47.237.10.1,2083,2083,true,SIN,Asia Pacific,Singapore,31,5.83
8.210.119.11,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,5.83
47.237.82.15,8880,8880,false,SIN,Asia Pacific,Singapore,20,5.82
47.236.164.215,2096,2096,true,SIN,Asia Pacific,Singapore,54,5.82
8.222.144.50,2052,2052,false,SIN,Asia Pacific,Singapore,34,5.82
47.243.161.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,5.82
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,135,5.81
47.242.232.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,5.81
8.218.110.180,2083,2083,true,HKG,Asia Pacific,Hong Kong,77,5.81
8.218.22.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,119,5.81
8.219.0.162,2087,2087,true,SIN,Asia Pacific,Singapore,54,5.80
8.218.52.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,5.80
8.219.201.174,2086,2086,false,SIN,Asia Pacific,Singapore,26,5.80
47.245.114.163,2095,2095,false,SIN,Asia Pacific,Singapore,40,5.80
8.217.250.5,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,5.80
8.210.117.18,8443,8443,true,HKG,Asia Pacific,Hong Kong,50,5.80
8.222.213.221,2053,2053,true,SIN,Asia Pacific,Singapore,77,5.80
47.242.171.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,5.80
8.210.174.156,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,5.79
8.217.159.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,5.79
8.219.42.72,80,80,false,SIN,Asia Pacific,Singapore,14,5.78
8.222.183.242,8880,8880,false,SIN,Asia Pacific,Singapore,108,5.78
8.219.188.162,2087,2087,true,SIN,Asia Pacific,Singapore,118,5.77
8.222.174.108,2083,2083,true,SIN,Asia Pacific,Singapore,99,5.77
47.236.130.95,2053,2053,true,SIN,Asia Pacific,Singapore,38,5.77
47.237.14.220,2052,2052,false,SIN,Asia Pacific,Singapore,30,5.77
47.76.49.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,78,5.77
47.237.95.13,2086,2086,false,SIN,Asia Pacific,Singapore,43,5.77
8.217.91.121,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,5.77
47.236.7.106,80,80,false,SIN,Asia Pacific,Singapore,35,5.77
8.217.207.60,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,5.77
8.222.219.34,8443,8443,true,SIN,Asia Pacific,Singapore,52,5.77
8.218.18.235,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,5.76
8.219.3.53,8080,8080,false,SIN,Asia Pacific,Singapore,18,5.76
8.219.228.186,8443,8443,true,SIN,Asia Pacific,Singapore,124,5.76
47.236.168.17,2087,2087,true,SIN,Asia Pacific,Singapore,46,5.76
47.76.37.57,80,80,false,HKG,Asia Pacific,Hong Kong,45,5.76
8.222.136.247,2096,2096,true,SIN,Asia Pacific,Singapore,107,5.76
8.218.158.94,80,80,false,HKG,Asia Pacific,Hong Kong,73,5.76
47.76.32.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,5.75
8.219.11.158,8443,8443,true,SIN,Asia Pacific,Singapore,66,5.75
47.236.254.120,2086,2086,false,SIN,Asia Pacific,Singapore,12,5.75
47.236.10.182,2086,2086,false,SIN,Asia Pacific,Singapore,26,5.75
8.222.174.108,80,80,false,SIN,Asia Pacific,Singapore,29,5.75
8.219.198.139,80,80,false,SIN,Asia Pacific,Singapore,10,5.75
47.242.232.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,5.75
8.219.195.47,8880,8880,false,SIN,Asia Pacific,Singapore,30,5.75
47.243.42.219,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,5.74
8.219.67.133,2086,2086,false,SIN,Asia Pacific,Singapore,16,5.74
47.236.87.206,2083,2083,true,SIN,Asia Pacific,Singapore,108,5.74
8.219.4.122,2096,2096,true,SIN,Asia Pacific,Singapore,69,5.74
8.218.207.169,8080,8080,false,HKG,Asia Pacific,Hong Kong,67,5.73
8.222.180.242,443,443,true,SIN,Asia Pacific,Singapore,68,5.73
47.236.172.71,8443,8443,true,SIN,Asia Pacific,Singapore,58,5.73
8.210.250.120,80,80,false,HKG,Asia Pacific,Hong Kong,46,5.73
47.236.174.206,2096,2096,true,SIN,Asia Pacific,Singapore,49,5.73
47.243.42.219,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,5.72
8.217.145.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,5.72
8.219.188.162,2096,2096,true,SIN,Asia Pacific,Singapore,97,5.72
8.222.140.87,2096,2096,true,SIN,Asia Pacific,Singapore,77,5.72
8.219.97.179,2086,2086,false,SIN,Asia Pacific,Singapore,10,5.71
8.219.188.162,2053,2053,true,SIN,Asia Pacific,Singapore,115,5.71
47.236.164.215,8880,8880,false,SIN,Asia Pacific,Singapore,27,5.71
8.210.119.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,96,5.70
8.218.211.17,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,5.70
8.219.198.34,2087,2087,true,SIN,Asia Pacific,Singapore,129,5.70
8.219.4.122,8443,8443,true,SIN,Asia Pacific,Singapore,66,5.70
47.236.237.90,2096,2096,true,SIN,Asia Pacific,Singapore,86,5.70
8.219.196.24,8080,8080,false,SIN,Asia Pacific,Singapore,7,5.70
47.242.234.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,5.70
8.218.18.235,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,5.69
8.210.174.156,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,5.69
8.219.199.220,2083,2083,true,SIN,Asia Pacific,Singapore,97,5.69
8.218.201.73,2083,2083,true,HKG,Asia Pacific,Hong Kong,94,5.69
47.237.95.156,2095,2095,false,SIN,Asia Pacific,Singapore,10,5.69
8.222.137.192,8443,8443,true,SIN,Asia Pacific,Singapore,95,5.69
47.236.5.223,8443,8443,true,SIN,Asia Pacific,Singapore,94,5.68
8.219.198.139,2086,2086,false,SIN,Asia Pacific,Singapore,21,5.68
47.236.164.215,2086,2086,false,SIN,Asia Pacific,Singapore,10,5.67
8.217.248.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,34,5.67
47.237.95.140,2096,2096,true,SIN,Asia Pacific,Singapore,77,5.67
47.243.107.148,2053,2053,true,HKG,Asia Pacific,Hong Kong,113,5.67
8.218.156.91,80,80,false,HKG,Asia Pacific,Hong Kong,39,5.67
47.237.10.1,2053,2053,true,SIN,Asia Pacific,Singapore,54,5.67
47.236.87.206,2052,2052,false,SIN,Asia Pacific,Singapore,23,5.66
8.219.174.142,443,443,true,SIN,Asia Pacific,Singapore,117,5.66
47.237.95.140,2086,2086,false,SIN,Asia Pacific,Singapore,22,5.66
8.218.156.91,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,5.65
47.245.84.124,2053,2053,true,SIN,Asia Pacific,Singapore,66,5.65
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,70,5.65
47.237.0.31,2082,2082,false,SIN,Asia Pacific,Singapore,8,5.64
8.217.250.5,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,5.64
47.243.107.148,2096,2096,true,HKG,Asia Pacific,Hong Kong,87,5.64
8.217.85.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,5.64
47.236.87.206,443,443,true,SIN,Asia Pacific,Singapore,39,5.64
47.245.118.70,2082,2082,false,SIN,Asia Pacific,Singapore,10,5.63
8.218.158.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,5.63
47.237.0.31,2087,2087,true,SIN,Asia Pacific,Singapore,87,5.63
8.217.85.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,5.63
8.219.40.37,80,80,false,SIN,Asia Pacific,Singapore,24,5.63
47.236.202.91,8080,8080,false,SIN,Asia Pacific,Singapore,22,5.63
47.236.10.100,8880,8880,false,SIN,Asia Pacific,Singapore,19,5.63
8.222.137.192,2053,2053,true,SIN,Asia Pacific,Singapore,82,5.63
8.218.48.92,2096,2096,true,HKG,Asia Pacific,Hong Kong,183,5.62
8.218.22.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,5.62
8.219.228.157,8880,8880,false,SIN,Asia Pacific,Singapore,22,5.62
47.245.84.124,8443,8443,true,SIN,Asia Pacific,Singapore,95,5.62
8.222.180.86,80,80,false,SIN,Asia Pacific,Singapore,22,5.62
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,14,5.61
8.210.3.24,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,5.61
8.219.124.227,2096,2096,true,SIN,Asia Pacific,Singapore,48,5.61
47.236.7.106,2086,2086,false,SIN,Asia Pacific,Singapore,24,5.61
8.222.162.45,2053,2053,true,SIN,Asia Pacific,Singapore,120,5.60
47.76.80.72,2087,2087,true,HKG,Asia Pacific,Hong Kong,80,5.60
8.219.215.214,2095,2095,false,SIN,Asia Pacific,Singapore,16,5.60
8.222.184.198,8880,8880,false,SIN,Asia Pacific,Singapore,24,5.60
47.236.104.98,2083,2083,true,SIN,Asia Pacific,Singapore,36,5.60
8.222.144.50,2083,2083,true,SIN,Asia Pacific,Singapore,158,5.59
47.236.165.25,2086,2086,false,SIN,Asia Pacific,Singapore,19,5.58
8.219.197.111,2087,2087,true,SIN,Asia Pacific,Singapore,73,5.58
47.236.169.15,2087,2087,true,SIN,Asia Pacific,Singapore,90,5.58
8.218.3.12,2086,2086,false,HKG,Asia Pacific,Hong Kong,65,5.58
47.237.95.13,8880,8880,false,SIN,Asia Pacific,Singapore,26,5.58
8.218.204.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,5.58
8.219.177.205,2082,2082,false,SIN,Asia Pacific,Singapore,3,5.58
8.219.40.255,2052,2052,false,SIN,Asia Pacific,Singapore,6,5.58
8.210.65.1,443,443,true,HKG,Asia Pacific,Hong Kong,51,5.57
47.245.93.74,2096,2096,true,SIN,Asia Pacific,Singapore,85,5.57
8.222.140.87,2086,2086,false,SIN,Asia Pacific,Singapore,25,5.56
47.236.237.90,2053,2053,true,SIN,Asia Pacific,Singapore,59,5.56
47.236.167.231,8443,8443,true,SIN,Asia Pacific,Singapore,85,5.56
47.243.70.197,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,5.56
8.219.245.187,8443,8443,true,SIN,Asia Pacific,Singapore,46,5.56
8.219.240.160,8443,8443,true,SIN,Asia Pacific,Singapore,80,5.55
47.245.84.124,2095,2095,false,SIN,Asia Pacific,Singapore,20,5.55
8.219.98.13,2087,2087,true,SIN,Asia Pacific,Singapore,144,5.55
47.245.115.6,443,443,true,SIN,Asia Pacific,Singapore,64,5.55
8.219.210.64,443,443,true,SIN,Asia Pacific,Singapore,80,5.54
8.219.222.8,2053,2053,true,SIN,Asia Pacific,Singapore,62,5.53
8.219.200.145,80,80,false,SIN,Asia Pacific,Singapore,28,5.53
47.237.8.82,2052,2052,false,SIN,Asia Pacific,Singapore,29,5.53
47.236.144.48,8080,8080,false,SIN,Asia Pacific,Singapore,13,5.53
8.210.107.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,97,5.53
8.222.180.86,80,80,false,SIN,Asia Pacific,Singapore,24,5.53
47.243.70.197,2052,2052,false,HKG,Asia Pacific,Hong Kong,78,5.53
47.237.10.1,8880,8880,false,SIN,Asia Pacific,Singapore,20,5.52
8.218.146.204,2087,2087,true,HKG,Asia Pacific,Hong Kong,181,5.52
47.236.75.113,8443,8443,true,SIN,Asia Pacific,Singapore,82,5.52
8.219.103.57,2086,2086,false,SIN,Asia Pacific,Singapore,15,5.52
47.236.5.223,2096,2096,true,SIN,Asia Pacific,Singapore,62,5.51
8.219.60.54,2095,2095,false,SIN,Asia Pacific,Singapore,29,5.51
8.218.156.91,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,5.51
47.237.95.156,2087,2087,true,SIN,Asia Pacific,Singapore,80,5.51
47.236.164.215,2052,2052,false,SIN,Asia Pacific,Singapore,12,5.51
8.217.251.62,2053,2053,true,HKG,Asia Pacific,Hong Kong,98,5.51
8.219.99.169,2083,2083,true,SIN,Asia Pacific,Singapore,81,5.51
8.210.39.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,5.51
47.243.203.119,2053,2053,true,HKG,Asia Pacific,Hong Kong,38,5.50
47.242.171.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,5.50
8.217.85.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,5.50
8.218.243.95,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,5.50
8.218.149.193,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,5.49
8.210.119.11,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,5.49
47.236.144.48,2052,2052,false,SIN,Asia Pacific,Singapore,17,5.49
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,112,5.49
47.236.87.206,2053,2053,true,SIN,Asia Pacific,Singapore,62,5.49
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,13,5.49
47.236.7.106,2082,2082,false,SIN,Asia Pacific,Singapore,23,5.48
8.218.143.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,5.48
8.219.42.72,2082,2082,false,SIN,Asia Pacific,Singapore,30,5.48
47.236.10.182,8080,8080,false,SIN,Asia Pacific,Singapore,25,5.48
8.219.1.92,8443,8443,true,SIN,Asia Pacific,Singapore,53,5.47
47.243.173.187,2053,2053,true,HKG,Asia Pacific,Hong Kong,133,5.47
47.236.172.71,2086,2086,false,SIN,Asia Pacific,Singapore,16,5.45
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,76,5.45
47.236.165.25,80,80,false,SIN,Asia Pacific,Singapore,12,5.45
47.236.180.51,2087,2087,true,SIN,Asia Pacific,Singapore,45,5.45
47.237.95.13,2082,2082,false,SIN,Asia Pacific,Singapore,15,5.44
8.222.144.50,8080,8080,false,SIN,Asia Pacific,Singapore,20,5.44
8.218.119.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,5.44
8.222.138.164,80,80,false,SIN,Asia Pacific,Singapore,17,5.44
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,5.44
8.218.18.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,140,5.44
47.237.86.185,8880,8880,false,SIN,Asia Pacific,Singapore,18,5.44
47.237.10.1,2086,2086,false,SIN,Asia Pacific,Singapore,27,5.44
8.219.240.160,2082,2082,false,SIN,Asia Pacific,Singapore,13,5.44
47.245.93.74,443,443,true,SIN,Asia Pacific,Singapore,98,5.43
8.217.221.165,2053,2053,true,HKG,Asia Pacific,Hong Kong,80,5.43
47.236.180.51,8443,8443,true,SIN,Asia Pacific,Singapore,110,5.43
8.219.13.143,8080,8080,false,SIN,Asia Pacific,Singapore,21,5.42
47.236.117.48,2053,2053,true,SIN,Asia Pacific,Singapore,50,5.42
8.210.119.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,103,5.42
8.219.40.37,2096,2096,true,SIN,Asia Pacific,Singapore,53,5.42
47.236.10.182,2095,2095,false,SIN,Asia Pacific,Singapore,24,5.42
47.245.115.6,2096,2096,true,SIN,Asia Pacific,Singapore,77,5.41
8.219.174.142,2087,2087,true,SIN,Asia Pacific,Singapore,89,5.41
8.219.126.240,2083,2083,true,SIN,Asia Pacific,Singapore,5,5.40
8.217.91.121,8080,8080,false,HKG,Asia Pacific,Hong Kong,58,5.40
47.243.203.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,58,5.39
47.236.11.84,2053,2053,true,SIN,Asia Pacific,Singapore,73,5.39
8.219.40.255,2082,2082,false,SIN,Asia Pacific,Singapore,10,5.38
47.236.87.206,2095,2095,false,SIN,Asia Pacific,Singapore,11,5.38
8.219.193.22,8443,8443,true,SIN,Asia Pacific,Singapore,52,5.38
47.236.164.215,2096,2096,true,SIN,Asia Pacific,Singapore,84,5.38
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,98,5.38
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,5.38
47.236.5.223,2096,2096,true,SIN,Asia Pacific,Singapore,56,5.38
8.219.60.68,8880,8880,false,SIN,Asia Pacific,Singapore,21,5.37
8.218.11.90,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,5.37
47.236.9.152,2083,2083,true,SIN,Asia Pacific,Singapore,112,5.37
8.217.91.121,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,5.37
47.236.172.71,2087,2087,true,SIN,Asia Pacific,Singapore,65,5.37
8.218.110.180,80,80,false,HKG,Asia Pacific,Hong Kong,50,5.36
8.210.250.120,2087,2087,true,HKG,Asia Pacific,Hong Kong,41,5.36
47.236.167.231,2053,2053,true,SIN,Asia Pacific,Singapore,47,5.36
47.236.97.90,2082,2082,false,SIN,Asia Pacific,Singapore,8,5.36
47.237.10.1,2086,2086,false,SIN,Asia Pacific,Singapore,13,5.36
8.219.1.92,2095,2095,false,SIN,Asia Pacific,Singapore,4,5.36
8.218.149.193,2083,2083,true,HKG,Asia Pacific,Hong Kong,127,5.36
8.222.146.222,2096,2096,true,SIN,Asia Pacific,Singapore,109,5.35
8.218.207.169,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,5.35
47.236.144.208,8443,8443,true,SIN,Asia Pacific,Singapore,66,5.34
8.219.5.10,2053,2053,true,SIN,Asia Pacific,Singapore,76,5.34
8.219.61.52,2086,2086,false,SIN,Asia Pacific,Singapore,29,5.34
8.209.115.87,443,443,true,FRA,Europe,Frankfurt,262,5.33
47.237.92.26,2082,2082,false,SIN,Asia Pacific,Singapore,20,5.33
47.236.11.84,8443,8443,true,SIN,Asia Pacific,Singapore,73,5.33
8.219.104.37,2083,2083,true,SIN,Asia Pacific,Singapore,177,5.33
8.218.18.132,2083,2083,true,HKG,Asia Pacific,Hong Kong,115,5.32
8.219.210.64,2096,2096,true,SIN,Asia Pacific,Singapore,73,5.32
47.236.237.90,2087,2087,true,SIN,Asia Pacific,Singapore,70,5.32
47.242.234.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,5.31
47.76.32.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,5.31
47.236.125.62,2086,2086,false,NRT,Asia Pacific,Tokyo,89,5.30
8.219.200.145,2083,2083,true,SIN,Asia Pacific,Singapore,142,5.30
8.219.174.142,8880,8880,false,SIN,Asia Pacific,Singapore,71,5.30
8.219.61.52,8080,8080,false,SIN,Asia Pacific,Singapore,4,5.30
8.222.128.131,2083,2083,true,SIN,Asia Pacific,Singapore,77,5.30
8.219.213.112,2083,2083,true,SIN,Asia Pacific,Singapore,74,5.29
8.219.215.214,2086,2086,false,SIN,Asia Pacific,Singapore,15,5.29
47.237.81.112,2082,2082,false,SIN,Asia Pacific,Singapore,13,5.29
47.242.234.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,5.28
47.236.10.182,2086,2086,false,SIN,Asia Pacific,Singapore,29,5.28
47.245.84.124,8880,8880,false,SIN,Asia Pacific,Singapore,24,5.28
8.210.3.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,5.28
47.237.81.112,2052,2052,false,SIN,Asia Pacific,Singapore,27,5.28
8.219.228.157,2086,2086,false,SIN,Asia Pacific,Singapore,15,5.28
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,37,5.27
8.222.138.164,2086,2086,false,SIN,Asia Pacific,Singapore,16,5.27
47.236.5.223,2095,2095,false,SIN,Asia Pacific,Singapore,15,5.27
8.219.103.126,2083,2083,true,SIN,Asia Pacific,Singapore,120,5.27
47.236.10.100,8080,8080,false,SIN,Asia Pacific,Singapore,16,5.26
8.218.146.204,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,5.26
47.236.174.206,2086,2086,false,SIN,Asia Pacific,Singapore,18,5.26
8.219.152.195,2086,2086,false,SIN,Asia Pacific,Singapore,20,5.26
47.243.86.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,101,5.26
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,62,5.26
47.237.8.82,2082,2082,false,SIN,Asia Pacific,Singapore,10,5.26
8.210.146.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,5.25
47.243.203.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,5.25
47.236.9.152,2096,2096,true,SIN,Asia Pacific,Singapore,74,5.25
8.218.22.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,5.25
8.219.126.3,8443,8443,true,SIN,Asia Pacific,Singapore,82,5.25
47.236.172.71,2082,2082,false,SIN,Asia Pacific,Singapore,17,5.24
8.218.201.73,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,5.24
47.236.253.41,80,80,false,SIN,Asia Pacific,Singapore,15,5.23
47.236.146.249,2052,2052,false,SIN,Asia Pacific,Singapore,5,5.23
8.222.214.13,2053,2053,true,SIN,Asia Pacific,Singapore,84,5.23
8.218.65.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,85,5.22
47.237.81.112,2086,2086,false,SIN,Asia Pacific,Singapore,26,5.22
8.222.164.209,8080,8080,false,SIN,Asia Pacific,Singapore,26,5.21
8.219.40.37,2086,2086,false,SIN,Asia Pacific,Singapore,11,5.21
47.243.70.197,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,5.20
8.219.111.147,80,80,false,SIN,Asia Pacific,Singapore,6,5.20
47.236.5.223,8080,8080,false,SIN,Asia Pacific,Singapore,27,5.19
