IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.243.161.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,3.58
47.76.49.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,70,3.58
47.237.82.15,2096,2096,true,SIN,Asia Pacific,Singapore,52,3.58
47.76.33.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,3.58
47.236.10.182,8880,8880,false,SIN,Asia Pacific,Singapore,33,3.57
47.236.11.84,2096,2096,true,SIN,Asia Pacific,Singapore,47,3.57
8.222.146.222,8443,8443,true,SIN,Asia Pacific,Singapore,86,3.57
47.236.116.26,2083,2083,true,SIN,Asia Pacific,Singapore,51,3.57
8.222.213.221,2053,2053,true,SIN,Asia Pacific,Singapore,92,3.56
47.76.178.146,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,3.56
8.217.193.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,3.56
8.222.219.34,2087,2087,true,SIN,Asia Pacific,Singapore,42,3.56
47.237.82.15,2052,2052,false,SIN,Asia Pacific,Singapore,27,3.56
47.237.10.1,8443,8443,true,SIN,Asia Pacific,Singapore,63,3.55
8.218.243.95,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,3.55
8.219.86.200,2095,2095,false,SIN,Asia Pacific,Singapore,22,3.55
47.245.84.124,2086,2086,false,SIN,Asia Pacific,Singapore,12,3.54
47.237.10.1,2095,2095,false,SIN,Asia Pacific,Singapore,24,3.54
8.222.198.105,443,443,true,SIN,Asia Pacific,Singapore,89,3.54
8.218.142.253,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,3.54
8.219.188.162,8080,8080,false,SIN,Asia Pacific,Singapore,17,3.53
8.222.150.197,2095,2095,false,SIN,Asia Pacific,Singapore,34,3.53
8.217.91.121,80,80,false,HKG,Asia Pacific,Hong Kong,47,3.52
8.219.40.255,2087,2087,true,SIN,Asia Pacific,Singapore,141,3.52
47.236.11.84,8880,8880,false,SIN,Asia Pacific,Singapore,26,3.52
47.243.91.58,2083,2083,true,HKG,Asia Pacific,Hong Kong,107,3.52
8.210.101.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,3.51
47.237.95.140,8443,8443,true,SIN,Asia Pacific,Singapore,69,3.51
47.242.54.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,3.51
8.219.12.152,443,443,true,SIN,Asia Pacific,Singapore,39,3.51
47.243.162.49,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,3.51
47.76.178.146,8080,8080,false,HKG,Asia Pacific,Hong Kong,114,3.49
47.236.10.100,2082,2082,false,SIN,Asia Pacific,Singapore,38,3.49
8.222.202.163,2083,2083,true,SIN,Asia Pacific,Singapore,59,3.49
8.219.66.156,80,80,false,NRT,Asia Pacific,Tokyo,80,3.49
47.237.95.156,2053,2053,true,SIN,Asia Pacific,Singapore,99,3.49
47.236.125.62,8880,8880,false,NRT,Asia Pacific,Tokyo,87,3.49
47.237.86.185,8080,8080,false,SIN,Asia Pacific,Singapore,29,3.49
8.222.212.219,8080,8080,false,SIN,Asia Pacific,Singapore,3,3.48
8.217.164.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,3.48
47.243.169.63,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,3.48
47.243.162.49,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,3.48
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,42,3.48
47.76.37.57,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,3.48
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,64,3.48
47.76.80.72,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,3.47
47.237.86.185,2087,2087,true,SIN,Asia Pacific,Singapore,104,3.47
47.237.94.140,2086,2086,false,SIN,Asia Pacific,Singapore,17,3.46
47.242.155.183,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,3.46
47.238.6.102,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,3.46
8.219.58.64,2096,2096,true,SIN,Asia Pacific,Singapore,34,3.46
47.237.0.31,2087,2087,true,SIN,Asia Pacific,Singapore,88,3.45
47.76.80.72,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,3.44
47.242.155.183,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,3.44
47.245.115.6,8443,8443,true,SIN,Asia Pacific,Singapore,76,3.43
47.242.59.216,8080,8080,false,HKG,Asia Pacific,Hong Kong,34,3.43
47.237.81.112,2053,2053,true,SIN,Asia Pacific,Singapore,76,3.43
47.237.86.185,2086,2086,false,SIN,Asia Pacific,Singapore,81,3.43
8.218.126.53,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,3.42
47.245.86.230,8080,8080,false,SIN,Asia Pacific,Singapore,11,3.41
47.236.118.216,2082,2082,false,SIN,Asia Pacific,Singapore,17,3.41
8.222.214.13,443,443,true,SIN,Asia Pacific,Singapore,53,3.41
47.243.162.49,2053,2053,true,HKG,Asia Pacific,Hong Kong,133,3.41
47.236.10.182,2086,2086,false,SIN,Asia Pacific,Singapore,19,3.41
47.236.165.25,2095,2095,false,SIN,Asia Pacific,Singapore,24,3.40
8.217.149.28,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,3.40
47.242.54.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,3.39
47.236.7.106,2086,2086,false,SIN,Asia Pacific,Singapore,39,3.39
47.236.237.90,8080,8080,false,SIN,Asia Pacific,Singapore,19,3.39
47.237.86.185,80,80,false,SIN,Asia Pacific,Singapore,55,3.39
47.237.95.156,8080,8080,false,SIN,Asia Pacific,Singapore,45,3.39
47.242.36.78,2053,2053,true,HKG,Asia Pacific,Hong Kong,74,3.38
8.217.49.34,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,3.38
47.236.130.95,2087,2087,true,SIN,Asia Pacific,Singapore,62,3.37
8.222.197.251,2096,2096,true,SIN,Asia Pacific,Singapore,79,3.37
47.242.155.183,8443,8443,true,HKG,Asia Pacific,Hong Kong,98,3.36
8.217.145.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,62,3.36
8.219.51.211,2083,2083,true,SIN,Asia Pacific,Singapore,51,3.36
47.243.107.148,2096,2096,true,HKG,Asia Pacific,Hong Kong,47,3.36
8.217.159.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,3.36
47.236.7.106,2083,2083,true,SIN,Asia Pacific,Singapore,165,3.35
47.236.11.84,8443,8443,true,SIN,Asia Pacific,Singapore,47,3.35
8.217.248.220,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,3.35
47.236.5.223,2086,2086,false,SIN,Asia Pacific,Singapore,50,3.35
47.236.10.182,2095,2095,false,SIN,Asia Pacific,Singapore,41,3.35
47.236.9.152,2052,2052,false,SIN,Asia Pacific,Singapore,71,3.35
47.236.10.100,2086,2086,false,SIN,Asia Pacific,Singapore,19,3.34
47.236.9.152,80,80,false,SIN,Asia Pacific,Singapore,19,3.34
47.237.0.31,2053,2053,true,SIN,Asia Pacific,Singapore,119,3.33
8.219.98.13,8443,8443,true,SIN,Asia Pacific,Singapore,124,3.33
47.76.49.246,80,80,false,HKG,Asia Pacific,Hong Kong,55,3.32
8.222.237.131,2053,2053,true,SIN,Asia Pacific,Singapore,64,3.32
47.236.125.62,2082,2082,false,NRT,Asia Pacific,Tokyo,88,3.32
8.218.142.253,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,3.32
47.236.87.206,2083,2083,true,SIN,Asia Pacific,Singapore,91,3.32
8.210.119.11,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,3.31
47.243.183.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,3.31
8.219.66.156,2083,2083,true,NRT,Asia Pacific,Tokyo,110,3.31
47.251.74.226,443,443,true,LAX,North America,Los Angeles,176,3.30
47.237.83.20,2052,2052,false,SIN,Asia Pacific,Singapore,33,3.30
8.222.211.16,443,443,true,SIN,Asia Pacific,Singapore,115,3.30
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,56,3.30
47.76.49.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,113,3.30
47.237.95.140,2096,2096,true,SIN,Asia Pacific,Singapore,146,3.30
8.218.18.132,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,3.30
47.76.37.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,3.30
47.242.155.183,2083,2083,true,HKG,Asia Pacific,Hong Kong,75,3.29
47.236.117.48,2096,2096,true,SIN,Asia Pacific,Singapore,40,3.29
47.245.84.124,2095,2095,false,SIN,Asia Pacific,Singapore,34,3.29
8.222.162.45,2083,2083,true,SIN,Asia Pacific,Singapore,54,3.29
47.237.100.206,2096,2096,true,SIN,Asia Pacific,Singapore,104,3.29
47.237.95.13,2086,2086,false,SIN,Asia Pacific,Singapore,48,3.29
47.237.86.185,8443,8443,true,SIN,Asia Pacific,Singapore,130,3.27
47.243.203.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,88,3.27
47.237.83.20,2083,2083,true,SIN,Asia Pacific,Singapore,112,3.27
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,3.27
8.222.193.208,2096,2096,true,SIN,Asia Pacific,Singapore,59,3.26
47.243.173.187,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,3.26
47.76.49.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,68,3.26
47.243.86.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,78,3.26
47.243.206.150,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,3.26
47.243.183.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,3.26
8.210.66.190,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,3.26
47.236.10.100,2095,2095,false,SIN,Asia Pacific,Singapore,57,3.25
47.237.10.1,2052,2052,false,SIN,Asia Pacific,Singapore,28,3.25
47.236.121.7,2083,2083,true,SIN,Asia Pacific,Singapore,49,3.24
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,40,3.24
47.243.169.63,2087,2087,true,HKG,Asia Pacific,Hong Kong,85,3.23
8.217.91.121,80,80,false,HKG,Asia Pacific,Hong Kong,38,3.23
8.222.255.15,2083,2083,true,SIN,Asia Pacific,Singapore,58,3.23
47.237.95.156,2095,2095,false,SIN,Asia Pacific,Singapore,34,3.23
47.76.178.146,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,3.22
8.219.60.68,2087,2087,true,SIN,Asia Pacific,Singapore,65,3.22
8.218.204.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,3.21
8.222.244.123,2095,2095,false,SIN,Asia Pacific,Singapore,3,3.21
8.217.147.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,3.20
8.217.207.60,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,3.20
47.237.95.156,2082,2082,false,SIN,Asia Pacific,Singapore,33,3.20
47.237.92.26,2082,2082,false,SIN,Asia Pacific,Singapore,34,3.20
8.219.215.214,2052,2052,false,SIN,Asia Pacific,Singapore,17,3.19
8.222.150.197,80,80,false,SIN,Asia Pacific,Singapore,10,3.19
47.237.10.1,2083,2083,true,SIN,Asia Pacific,Singapore,86,3.19
8.210.174.156,2087,2087,true,HKG,Asia Pacific,Hong Kong,87,3.18
8.219.206.180,8080,8080,false,SIN,Asia Pacific,Singapore,18,3.18
8.222.254.91,2096,2096,true,SIN,Asia Pacific,Singapore,61,3.18
47.236.169.15,8880,8880,false,SIN,Asia Pacific,Singapore,9,3.17
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,82,3.17
8.222.211.16,2096,2096,true,SIN,Asia Pacific,Singapore,36,3.17
8.222.212.219,2096,2096,true,SIN,Asia Pacific,Singapore,86,3.17
8.217.149.28,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,3.16
47.237.14.220,8443,8443,true,SIN,Asia Pacific,Singapore,91,3.16
8.222.221.90,8443,8443,true,SIN,Asia Pacific,Singapore,91,3.16
8.210.21.65,80,80,false,HKG,Asia Pacific,Hong Kong,41,3.16
8.219.87.34,8443,8443,true,SIN,Asia Pacific,Singapore,49,3.15
47.237.95.146,2087,2087,true,SIN,Asia Pacific,Singapore,105,3.15
47.237.82.15,2053,2053,true,SIN,Asia Pacific,Singapore,120,3.15
8.222.222.64,80,80,false,SIN,Asia Pacific,Singapore,26,3.15
47.237.95.13,2053,2053,true,SIN,Asia Pacific,Singapore,73,3.15
8.210.119.11,2052,2052,false,HKG,Asia Pacific,Hong Kong,57,3.14
8.210.21.65,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,3.14
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,3.14
8.222.236.229,2096,2096,true,SIN,Asia Pacific,Singapore,53,3.13
47.90.141.204,443,443,true,LAX,North America,Los Angeles,226,3.13
47.237.83.20,2053,2053,true,SIN,Asia Pacific,Singapore,75,3.13
8.222.214.13,2087,2087,true,SIN,Asia Pacific,Singapore,78,3.12
47.76.146.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,3.12
47.243.234.9,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,3.12
47.242.54.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,3.12
47.236.10.100,8880,8880,false,SIN,Asia Pacific,Singapore,20,3.11
8.219.170.232,2052,2052,false,SIN,Asia Pacific,Singapore,10,3.11
47.237.82.15,8443,8443,true,SIN,Asia Pacific,Singapore,106,3.10
47.76.49.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,66,3.10
47.238.6.102,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,3.07
47.236.121.7,8880,8880,false,SIN,Asia Pacific,Singapore,17,3.07
8.222.223.34,2083,2083,true,SIN,Asia Pacific,Singapore,45,3.06
47.236.118.216,2095,2095,false,SIN,Asia Pacific,Singapore,13,3.06
8.218.18.132,2096,2096,true,HKG,Asia Pacific,Hong Kong,38,3.06
47.238.6.102,80,80,false,HKG,Asia Pacific,Hong Kong,41,3.06
47.237.95.146,2053,2053,true,SIN,Asia Pacific,Singapore,96,3.05
47.237.82.15,2083,2083,true,SIN,Asia Pacific,Singapore,102,3.05
8.222.215.228,2082,2082,false,SIN,Asia Pacific,Singapore,9,3.05
47.243.90.180,2083,2083,true,HKG,Asia Pacific,Hong Kong,227,3.05
8.218.243.95,443,443,true,HKG,Asia Pacific,Hong Kong,56,3.05
8.222.244.123,2086,2086,false,SIN,Asia Pacific,Singapore,12,3.05
47.237.83.20,2087,2087,true,SIN,Asia Pacific,Singapore,73,3.03
8.217.85.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,3.02
47.76.77.103,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,3.02
47.90.141.204,80,80,false,LAX,North America,Los Angeles,232,3.02
8.217.145.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,3.02
47.237.95.13,2096,2096,true,SIN,Asia Pacific,Singapore,95,3.02
47.76.33.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,3.01
8.218.142.253,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,3.01
47.76.80.72,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,3.01
47.88.85.197,2095,2095,false,SJC,North America,San Jose,178,3.00
8.222.136.247,8880,8880,false,SIN,Asia Pacific,Singapore,18,3.00
47.237.95.140,2053,2053,true,SIN,Asia Pacific,Singapore,94,3.00
8.222.226.15,8443,8443,true,SIN,Asia Pacific,Singapore,68,2.99
47.236.87.246,2082,2082,false,SIN,Asia Pacific,Singapore,42,2.99
47.236.104.11,8080,8080,false,SIN,Asia Pacific,Singapore,17,2.99
47.76.80.72,2053,2053,true,HKG,Asia Pacific,Hong Kong,86,2.98
47.243.107.148,2053,2053,true,HKG,Asia Pacific,Hong Kong,78,2.98
47.237.95.146,2083,2083,true,SIN,Asia Pacific,Singapore,158,2.98
8.222.208.83,2096,2096,true,SIN,Asia Pacific,Singapore,66,2.97
8.218.65.237,443,443,true,HKG,Asia Pacific,Hong Kong,69,2.97
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,2.97
8.210.156.6,8443,8443,true,HKG,Asia Pacific,Hong Kong,128,2.97
47.236.7.106,2087,2087,true,SIN,Asia Pacific,Singapore,98,2.96
47.236.117.48,2083,2083,true,SIN,Asia Pacific,Singapore,83,2.96
47.236.97.90,2052,2052,false,SIN,Asia Pacific,Singapore,26,2.96
47.245.107.174,2096,2096,true,SIN,Asia Pacific,Singapore,65,2.95
8.218.136.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,82,2.94
8.219.104.242,2053,2053,true,SIN,Asia Pacific,Singapore,90,2.94
8.222.193.65,2083,2083,true,SIN,Asia Pacific,Singapore,96,2.94
47.242.36.78,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,2.93
8.210.55.134,2095,2095,false,HKG,Asia Pacific,Hong Kong,34,2.92
8.218.85.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,69,2.91
47.236.7.106,8443,8443,true,SIN,Asia Pacific,Singapore,110,2.91
47.236.83.239,8080,8080,false,SIN,Asia Pacific,Singapore,18,2.91
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,2.90
8.222.223.34,2053,2053,true,SIN,Asia Pacific,Singapore,12,2.90
47.243.203.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,77,2.90
47.76.146.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,34,2.90
8.217.149.28,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,2.89
47.76.80.72,80,80,false,HKG,Asia Pacific,Hong Kong,41,2.88
8.210.21.65,443,443,true,HKG,Asia Pacific,Hong Kong,60,2.88
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,67,2.87
8.217.49.34,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,2.87
47.76.178.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,2.87
8.222.214.231,2096,2096,true,SIN,Asia Pacific,Singapore,110,2.87
47.243.173.187,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,2.86
47.236.83.239,2083,2083,true,SIN,Asia Pacific,Singapore,48,2.86
8.217.149.28,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,2.86
47.237.0.31,2052,2052,false,SIN,Asia Pacific,Singapore,25,2.86
8.219.229.190,2083,2083,true,SIN,Asia Pacific,Singapore,211,2.85
8.210.245.224,2087,2087,true,HKG,Asia Pacific,Hong Kong,38,2.85
47.237.84.173,2096,2096,true,SIN,Asia Pacific,Singapore,113,2.85
47.76.33.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,2.84
47.243.139.85,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,2.84
47.76.146.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,66,2.84
47.237.95.13,2083,2083,true,SIN,Asia Pacific,Singapore,83,2.84
47.236.118.216,80,80,false,SIN,Asia Pacific,Singapore,13,2.83
8.217.147.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,2.83
47.245.84.124,8080,8080,false,SIN,Asia Pacific,Singapore,22,2.83
47.242.234.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,77,2.82
8.219.199.220,2087,2087,true,SIN,Asia Pacific,Singapore,141,2.81
47.242.79.71,80,80,false,HKG,Asia Pacific,Hong Kong,44,2.80
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,2.80
8.219.40.37,2052,2052,false,SIN,Asia Pacific,Singapore,27,2.79
47.243.162.49,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,2.79
8.217.164.10,8443,8443,true,HKG,Asia Pacific,Hong Kong,46,2.79
8.210.21.65,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,2.79
47.243.139.85,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,2.79
8.217.159.210,80,80,false,HKG,Asia Pacific,Hong Kong,47,2.79
47.243.161.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,2.78
8.222.210.182,8080,8080,false,SIN,Asia Pacific,Singapore,12,2.78
8.222.210.182,2095,2095,false,SIN,Asia Pacific,Singapore,12,2.76
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,2.76
8.219.0.162,2053,2053,true,SIN,Asia Pacific,Singapore,33,2.75
47.243.161.235,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,2.74
47.237.95.13,8080,8080,false,SIN,Asia Pacific,Singapore,28,2.74
47.88.85.197,2095,2095,false,SJC,North America,San Jose,176,2.74
47.237.92.26,8443,8443,true,SIN,Asia Pacific,Singapore,111,2.74
8.217.49.34,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,2.74
47.243.206.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,2.73
47.237.10.1,2096,2096,true,SIN,Asia Pacific,Singapore,25,2.73
8.217.250.5,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,2.72
8.218.52.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,2.72
47.245.105.224,2087,2087,true,SIN,Asia Pacific,Singapore,73,2.72
8.222.221.90,8443,8443,true,SIN,Asia Pacific,Singapore,43,2.71
8.219.222.98,2086,2086,false,SIN,Asia Pacific,Singapore,21,2.71
47.237.95.13,2052,2052,false,SIN,Asia Pacific,Singapore,19,2.71
47.243.91.58,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,2.70
47.243.107.148,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,2.70
8.219.153.237,2096,2096,true,NRT,Asia Pacific,Tokyo,158,2.69
8.217.147.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,2.69
47.242.155.183,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,2.69
47.237.95.140,2083,2083,true,SIN,Asia Pacific,Singapore,75,2.68
8.222.202.163,2087,2087,true,SIN,Asia Pacific,Singapore,47,2.68
47.243.183.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,68,2.68
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,39,2.68
8.218.85.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,2.67
47.236.117.48,8443,8443,true,SIN,Asia Pacific,Singapore,98,2.67
47.242.252.237,80,80,false,HKG,Asia Pacific,Hong Kong,38,2.66
47.237.92.26,2053,2053,true,SIN,Asia Pacific,Singapore,95,2.66
8.217.221.165,2053,2053,true,HKG,Asia Pacific,Hong Kong,67,2.66
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,2.66
8.217.221.165,2087,2087,true,HKG,Asia Pacific,Hong Kong,69,2.65
8.210.119.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,2.65
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,2.65
47.243.183.127,80,80,false,HKG,Asia Pacific,Hong Kong,45,2.65
8.222.224.17,2096,2096,true,SIN,Asia Pacific,Singapore,65,2.64
47.237.10.1,2086,2086,false,SIN,Asia Pacific,Singapore,29,2.63
47.237.95.13,8443,8443,true,SIN,Asia Pacific,Singapore,100,2.63
8.222.254.91,2083,2083,true,SIN,Asia Pacific,Singapore,76,2.63
47.76.77.103,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,2.63
8.222.184.198,2083,2083,true,SIN,Asia Pacific,Singapore,34,2.62
8.218.85.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,2.61
47.243.203.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,69,2.61
8.210.117.18,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,2.60
8.218.11.90,8880,8880,false,HKG,Asia Pacific,Hong Kong,124,2.60
47.237.92.26,2086,2086,false,SIN,Asia Pacific,Singapore,35,2.60
47.236.167.231,8443,8443,true,SIN,Asia Pacific,Singapore,110,2.60
47.236.87.206,8443,8443,true,SIN,Asia Pacific,Singapore,56,2.60
8.218.204.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,2.60
8.218.11.90,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,2.59
8.210.34.188,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,2.59
47.242.36.78,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,2.59
8.217.85.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,57,2.59
47.236.10.182,8080,8080,false,SIN,Asia Pacific,Singapore,9,2.59
8.218.22.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,68,2.59
8.217.159.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,2.58
8.210.66.190,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,2.58
47.242.36.78,2087,2087,true,HKG,Asia Pacific,Hong Kong,83,2.58
47.243.206.150,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,2.58
8.218.142.253,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,2.57
8.222.214.231,2087,2087,true,SIN,Asia Pacific,Singapore,42,2.57
8.218.22.210,80,80,false,HKG,Asia Pacific,Hong Kong,41,2.57
8.210.39.96,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,2.56
47.237.92.26,2087,2087,true,SIN,Asia Pacific,Singapore,70,2.56
8.222.255.15,2053,2053,true,SIN,Asia Pacific,Singapore,76,2.55
8.222.253.235,2086,2086,false,SIN,Asia Pacific,Singapore,8,2.55
8.217.149.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,2.55
47.243.183.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,2.55
47.236.17.193,80,80,false,SIN,Asia Pacific,Singapore,35,2.55
47.242.252.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,2.54
47.237.10.1,2082,2082,false,SIN,Asia Pacific,Singapore,34,2.54
47.242.54.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,2.52
8.217.49.34,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,2.52
8.222.214.231,2083,2083,true,SIN,Asia Pacific,Singapore,86,2.52
47.76.80.72,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,2.52
47.236.125.62,2096,2096,true,NRT,Asia Pacific,Tokyo,107,2.52
47.237.92.26,8880,8880,false,SIN,Asia Pacific,Singapore,25,2.52
47.237.86.185,2096,2096,true,SIN,Asia Pacific,Singapore,99,2.51
47.242.79.71,2086,2086,false,HKG,Asia Pacific,Hong Kong,34,2.51
47.243.183.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,2.51
47.76.77.103,8443,8443,true,HKG,Asia Pacific,Hong Kong,46,2.51
47.245.84.124,8443,8443,true,SIN,Asia Pacific,Singapore,52,2.50
8.219.12.152,8443,8443,true,SIN,Asia Pacific,Singapore,103,2.49
47.76.32.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,2.49
8.210.245.224,443,443,true,HKG,Asia Pacific,Hong Kong,32,2.48
47.237.14.220,2087,2087,true,SIN,Asia Pacific,Singapore,83,2.48
47.243.161.235,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,2.48
47.76.77.103,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,2.47
47.243.234.9,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,2.47
8.217.91.121,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,2.46
47.237.83.20,8443,8443,true,SIN,Asia Pacific,Singapore,95,2.46
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,2.46
47.236.117.48,2083,2083,true,SIN,Asia Pacific,Singapore,70,2.46
8.217.248.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,80,2.46
8.217.49.34,8443,8443,true,HKG,Asia Pacific,Hong Kong,44,2.46
